county_fips,year,yield_bu_per_acre
27085,1966,27.0
27085,1967,17.0
27085,1968,25.0
27085,1969,24.0
27085,1970,26.0
27085,1971,23.0
27085,1972,27.0
27085,1973,29.0
27085,1974,19.0
27085,1975,28.5
27085,1976,21.4
27085,1977,36.8
27085,1978,39.1
27085,1979,37.0
27085,1980,33.0
27085,1981,33.0
27085,1982,37.0
27085,1983,37.0
27085,1984,37.0
27085,1985,33.0
27085,1986,32.0
27085,1987,40.0
27085,1988,29.0
27085,1989,40.0
27085,1990,38.0
27085,1991,40.0
27085,1992,33.0
27085,1993,27.0
27085,1994,42.0
27085,1995,44.0
27085,1996,38.0
27085,1997,36.0
27085,1998,47.0
27085,1999,48.0
27085,2000,46.0
27085,2001,39.0
27085,2002,44.0
27085,2003,28.0
27085,2004,34.0
27085,2005,46.0
27085,2006,52.0
27085,2007,45.0
27085,2008,43.5
27085,2009,43.5
27085,2010,48.9
27085,2011,35.4
27085,2012,47.6
27085,2013,43.3
27085,2014,32.6
27085,2015,52.5
27085,2016,51.5
27085,2017,48.9
27085,2018,50.3
27085,2019,47.8
27085,2020,53.7
27085,2021,53.1
27085,2022,54.3
27085,2023,48.4
27085,2024,43.5
27085,2025,55.9
27129,1951,19.0
27129,1952,20.0
27129,1953,22.0
27129,1954,23.0
27129,1955,22.0
27129,1956,22.0
27129,1957,21.0
27129,1958,20.0
27129,1959,22.0
27129,1960,24.0
27129,1961,22.0
27129,1962,21.0
27129,1963,26.0
27129,1964,22.0
27129,1965,20.0
27129,1966,26.0
27129,1967,22.0
27129,1968,22.0
27129,1969,25.0
27129,1970,26.0
27129,1971,21.0
27129,1972,26.0
27129,1973,30.0
27129,1974,23.0
27129,1975,27.8
27129,1976,20.8
27129,1977,37.2
27129,1978,36.6
27129,1979,30.0
27129,1980,32.0
27129,1981,34.0
27129,1982,37.3
27129,1983,38.0
27129,1984,38.0
27129,1985,35.0
27129,1986,34.0
27129,1987,43.0
27129,1988,23.0
27129,1989,40.0
27129,1990,43.0
27129,1991,40.0
27129,1992,34.0
27129,1993,22.0
27129,1994,44.0
27129,1995,44.0
27129,1996,41.0
27129,1997,40.0
27129,1998,45.0
27129,1999,47.0
27129,2000,45.0
27129,2001,39.0
27129,2002,48.0
27129,2003,33.0
27129,2004,34.0
27129,2005,50.0
27129,2006,53.0
27129,2007,45.0
27129,2008,44.0
27129,2009,46.0
27129,2010,51.8
27129,2011,37.0
27129,2012,45.8
27129,2013,49.3
27129,2014,42.2
27129,2015,55.3
27129,2016,54.8
27129,2017,52.5
27129,2018,54.3
27129,2019,49.5
27129,2020,53.2
27129,2021,52.2
27129,2022,53.6
27129,2023,53.3
27129,2024,44.8
27129,2025,57.6
27143,1951,19.0
27143,1952,19.0
27143,1953,22.0
27143,1954,22.0
27143,1955,25.0
27143,1956,24.0
27143,1957,24.0
27143,1958,20.0
27143,1959,25.0
27143,1960,25.0
27143,1961,28.0
27143,1962,20.0
27143,1963,26.0
27143,1964,24.0
27143,1965,17.0
27143,1966,28.0
27143,1967,25.0
27143,1968,25.0
27143,1969,27.0
27143,1970,28.0
27143,1971,27.0
27143,1972,31.0
27143,1973,32.0
27143,1974,21.0
27143,1975,29.8
27143,1976,24.2
27143,1977,40.1
27143,1978,39.2
27143,1979,35.0
27143,1980,32.0
27143,1981,36.0
27143,1982,37.0
27143,1983,32.0
27143,1984,38.0
27143,1985,36.0
27143,1986,34.0
27143,1987,41.0
27143,1988,27.0
27143,1989,41.0
27143,1990,42.0
27143,1991,40.0
27143,1992,37.0
27143,1993,28.0
27143,1994,43.0
27143,1995,47.0
27143,1996,43.0
27143,1997,38.0
27143,1998,47.0
27143,1999,48.0
27143,2000,47.0
27143,2001,41.0
27143,2002,47.0
27143,2003,30.0
27143,2004,37.0
27143,2005,51.0
27143,2006,56.0
27143,2007,49.0
27143,2008,45.5
27143,2009,46.0
27143,2010,52.2
27143,2011,38.7
27143,2012,43.0
27143,2013,47.0
27143,2014,40.5
27143,2015,55.7
27143,2016,57.4
27143,2017,54.6
27143,2018,54.6
27143,2019,49.8
27143,2020,56.9
27143,2021,60.3
27143,2022,58.2
27143,2023,52.7
27143,2024,46.4
27143,2025,60.1
27147,1951,18.0
27147,1952,21.0
27147,1953,23.0
27147,1954,22.0
27147,1955,20.0
27147,1956,25.0
27147,1957,27.0
27147,1958,19.0
27147,1959,24.0
27147,1960,18.0
27147,1961,27.0
27147,1962,21.0
27147,1963,26.0
27147,1964,22.0
27147,1965,23.0
27147,1966,29.0
27147,1967,22.0
27147,1968,25.0
27147,1969,28.0
27147,1970,29.0
27147,1971,24.0
27147,1972,31.0
27147,1973,32.6
27147,1974,24.5
27147,1975,27.1
27147,1976,25.8
27147,1977,39.3
27147,1978,39.1
27147,1979,35.5
27147,1980,34.0
27147,1981,34.9
27147,1982,33.0
27147,1983,34.0
27147,1984,34.0
27147,1985,32.0
27147,1986,39.0
27147,1987,44.0
27147,1988,31.0
27147,1989,41.0
27147,1990,40.0
27147,1991,39.0
27147,1992,33.0
27147,1993,23.0
27147,1994,44.0
27147,1995,46.0
27147,1996,39.0
27147,1997,42.0
27147,1998,49.0
27147,1999,43.0
27147,2000,46.0
27147,2001,40.0
27147,2002,51.0
27147,2003,31.0
27147,2004,38.0
27147,2005,53.0
27147,2006,52.0
27147,2007,52.0
27147,2008,41.5
27147,2009,43.0
27147,2010,51.6
27147,2011,41.6
27147,2012,50.3
27147,2013,44.5
27147,2014,48.1
27147,2015,58.0
27147,2016,59.2
27147,2017,55.9
27147,2018,53.7
27147,2019,46.6
27147,2020,60.6
27147,2021,61.9
27147,2022,63.0
27147,2023,53.5
27147,2024,48.9
27147,2025,62.8
27149,1951,16.0
27149,1952,14.0
27149,1953,18.0
27149,1954,17.0
27149,1955,16.0
27149,1956,16.0
27149,1957,16.0
27149,1958,12.0
27149,1959,10.0
27149,1960,16.0
27149,1961,18.0
27149,1962,12.0
27149,1963,24.0
27149,1964,12.0
27149,1965,15.0
27149,1966,18.0
27149,1967,14.0
27149,1968,16.0
27149,1969,18.0
27149,1970,17.0
27149,1971,18.0
27149,1972,17.0
27149,1973,26.0
27149,1974,18.5
27149,1975,23.2
27149,1976,10.9
27149,1977,26.1
27149,1978,28.9
27149,1979,28.5
27149,1980,29.0
27149,1981,33.0
27149,1982,33.0
27149,1983,33.0
27149,1984,34.0
27149,1985,29.0
27149,1986,32.0
27149,1987,33.0
27149,1988,16.0
27149,1989,36.0
27149,1990,34.0
27149,1991,40.0
27149,1992,26.0
27149,1993,23.0
27149,1994,33.0
27149,1995,39.0
27149,1996,34.0
27149,1997,39.0
27149,1998,40.0
27149,1999,41.0
27149,2000,42.0
27149,2001,39.0
27149,2002,43.0
27149,2003,34.0
27149,2004,33.0
27149,2005,41.0
27149,2006,39.0
27149,2007,41.0
27149,2008,38.0
27149,2009,36.5
27149,2010,44.8
27149,2011,37.5
27149,2012,47.2
27149,2013,41.9
27149,2014,47.1
27149,2015,47.3
27149,2016,52.2
27149,2017,46.4
27149,2018,51.2
27149,2019,43.1
27149,2020,48.3
27149,2021,45.7
27149,2022,45.4
27149,2023,48.2
27149,2024,42.6
27149,2025,42.4
27151,1951,16.0
27151,1952,13.0
27151,1953,17.0
27151,1954,16.0
27151,1955,16.0
27151,1956,17.0
27151,1957,16.0
27151,1958,13.0
27151,1959,14.0
27151,1960,16.0
27151,1961,18.0
27151,1962,15.0
27151,1963,25.0
27151,1964,14.0
27151,1965,15.0
27151,1966,20.0
27151,1967,14.0
27151,1968,19.0
27151,1969,18.0
27151,1970,21.0
27151,1971,17.0
27151,1972,18.0
27151,1973,27.0
27151,1974,18.5
27151,1975,26.6
27151,1976,13.3
27151,1977,27.1
27151,1978,30.9
27151,1979,28.0
27151,1980,26.0
27151,1981,31.0
27151,1982,35.0
27151,1983,34.0
27151,1984,33.0
27151,1985,29.0
27151,1986,30.0
27151,1987,33.0
27151,1988,19.0
27151,1989,33.0
27151,1990,36.0
27151,1991,38.0
27151,1992,28.0
27151,1993,22.0
27151,1994,37.0
27151,1995,32.0
27151,1996,36.0
27151,1997,36.0
27151,1998,39.0
27151,1999,41.0
27151,2000,39.0
27151,2001,37.0
27151,2002,42.0
27151,2003,31.0
27151,2004,30.0
27151,2005,44.0
27151,2006,42.0
27151,2007,39.0
27151,2008,39.0
27151,2009,40.0
27151,2010,46.8
27151,2011,38.4
27151,2012,46.9
27151,2013,38.5
27151,2014,43.8
27151,2015,49.6
27151,2016,55.5
27151,2017,46.3
27151,2018,53.8
27151,2019,42.8
27151,2020,51.2
27151,2021,50.2
27151,2022,46.6
27151,2023,47.4
27151,2024,43.5
27151,2025,47.5
27161,1951,19.0
27161,1952,23.0
27161,1953,23.0
27161,1954,24.0
27161,1955,22.0
27161,1956,23.0
27161,1957,29.0
27161,1958,19.0
27161,1959,25.0
27161,1960,19.0
27161,1961,26.0
27161,1962,23.0
27161,1963,27.0
27161,1964,27.0
27161,1965,23.0
27161,1966,30.0
27161,1967,25.0
27161,1968,24.0
27161,1969,28.0
27161,1970,32.0
27161,1971,27.0
27161,1972,33.0
27161,1973,37.0
27161,1974,22.5
27161,1975,31.2
27161,1976,30.8
27161,1977,43.6
27161,1978,39.9
27161,1979,36.5
27161,1980,34.0
27161,1981,32.0
27161,1982,36.9
27161,1983,36.0
27161,1984,37.0
27161,1985,36.0
27161,1986,40.0
27161,1987,43.0
27161,1988,35.0
27161,1989,42.0
27161,1990,41.0
27161,1991,36.0
27161,1992,38.0
27161,1993,26.0
27161,1994,44.0
27161,1995,45.0
27161,1996,41.0
27161,1997,43.0
27161,1998,48.0
27161,1999,45.0
27161,2000,46.0
27161,2001,41.0
27161,2002,51.0
27161,2003,36.0
27161,2004,41.0
27161,2005,55.0
27161,2006,55.0
27161,2007,52.0
27161,2008,45.5
27161,2009,47.5
27161,2010,51.2
27161,2011,45.8
27161,2012,51.6
27161,2013,48.4
27161,2014,43.2
27161,2015,60.1
27161,2016,61.0
27161,2017,56.9
27161,2018,58.9
27161,2019,52.4
27161,2020,64.4
27161,2021,67.4
27161,2022,60.5
27161,2023,60.7
27161,2024,49.8
27161,2025,57.6
27163,1951,16.0
27163,1952,17.0
27163,1953,23.0
27163,1954,18.0
27163,1955,20.0
27163,1956,22.0
27163,1957,23.0
27163,1958,15.0
27163,1959,22.0
27163,1960,17.0
27163,1961,18.0
27163,1962,16.0
27163,1963,18.0
27163,1964,16.0
27163,1965,16.0
27163,1966,20.0
27163,1967,14.0
27163,1968,21.0
27163,1969,16.0
27163,1970,24.0
27163,1971,21.0
27163,1972,26.0
27163,1973,27.0
27163,1974,17.0
27163,1975,21.0
27163,1976,17.0
27163,1977,32.5
27163,1978,34.4
27163,1979,35.5
27163,1980,31.0
27163,1981,35.0
27163,1982,23.0
27163,1983,33.0
27163,1984,34.0
27163,1985,31.0
27163,1986,35.0
27163,1987,39.0
27163,1988,17.0
27163,1989,36.0
27163,1990,38.0
27163,1991,40.0
27163,1992,30.0
27163,1993,39.0
27163,1994,40.0
27163,1995,41.0
27163,1996,34.0
27163,1997,39.0
27163,1998,41.0
27163,1999,43.0
27163,2000,42.0
27163,2001,30.0
27163,2002,44.0
27163,2003,20.0
27163,2004,28.0
27163,2005,46.0
27163,2006,48.0
27163,2007,31.0
27163,2008,32.0
27163,2009,46.5
27163,2010,47.8
27163,2011,43.7
27163,2012,36.4
27163,2013,26.2
27163,2014,42.6
27163,2015,53.6
27163,2016,58.7
27163,2017,47.7
27163,2018,49.4
27163,2019,51.0
27163,2020,51.8
27163,2021,51.1
27163,2022,45.5
27163,2023,51.4
27163,2024,51.4
27163,2025,55.7
27165,1951,18.0
27165,1952,20.0
27165,1953,20.0
27165,1954,22.0
27165,1955,23.0
27165,1956,22.0
27165,1957,24.0
27165,1958,20.0
27165,1959,20.0
27165,1960,22.0
27165,1961,26.0
27165,1962,23.0
27165,1963,25.0
27165,1964,25.0
27165,1965,21.0
27165,1966,30.0
27165,1967,25.0
27165,1968,23.0
27165,1969,29.0
27165,1970,31.0
27165,1971,27.0
27165,1972,34.0
27165,1973,34.0
27165,1974,28.0
27165,1975,31.0
27165,1976,28.1
27165,1977,39.7
27165,1978,42.1
27165,1979,34.5
27165,1980,34.0
27165,1981,29.2
27165,1982,41.1
27165,1983,36.0
27165,1984,40.0
27165,1985,39.0
27165,1986,41.0
27165,1987,43.0
27165,1988,30.0
27165,1989,41.0
27165,1990,45.0
27165,1991,28.0
27165,1992,39.0
27165,1993,28.0
27165,1994,43.0
27165,1995,46.0
27165,1996,43.0
27165,1997,43.0
27165,1998,45.0
27165,1999,44.0
27165,2000,43.0
27165,2001,39.0
27165,2002,48.0
27165,2003,36.0
27165,2004,44.0
27165,2005,54.0
27165,2006,52.0
27165,2007,48.0
27165,2008,44.0
27165,2009,48.0
27165,2010,48.3
27165,2011,45.0
27165,2012,48.9
27165,2013,53.5
27165,2014,52.3
27165,2015,59.0
27165,2016,58.5
27165,2017,60.9
27165,2018,52.5
27165,2019,48.1
27165,2020,61.8
27165,2021,62.7
27165,2022,60.7
27165,2023,56.4
27165,2024,52.0
27165,2025,60.7
29011,1951,13.7
29011,1952,11.7
29011,1953,5.0
29011,1954,3.7
29011,1955,12.7
29011,1956,10.5
29011,1957,11.0
29011,1958,18.8
29011,1959,18.7
29011,1960,17.4
29011,1961,19.3
29011,1962,14.1
29011,1963,14.7
29011,1964,19.3
29011,1965,18.5
29011,1966,23.6
29011,1967,18.9
29011,1968,28.1
29011,1969,26.0
29011,1970,17.0
29011,1971,20.0
29011,1972,25.0
29011,1973,20.0
29011,1974,20.4
29011,1975,22.7
29011,1976,17.9
29011,1977,24.5
29011,1978,25.1
29011,1979,26.8
29011,1980,11.7
29011,1981,24.6
29011,1982,27.8
29011,1983,16.4
29011,1984,10.8
29011,1985,29.0
29011,1986,28.2
29011,1987,29.7
29011,1988,28.1
29011,1989,30.1
29011,1990,23.2
29011,1991,18.6
29011,1992,29.4
29011,1993,24.9
29011,1994,38.1
29011,1995,22.2
29011,1996,30.7
29011,1997,32.9
29011,1998,27.0
29011,1999,24.6
29011,2000,15.7
29011,2001,32.5
29011,2002,19.4
29011,2003,26.8
29011,2004,34.1
29011,2005,26.6
29011,2006,21.0
29011,2007,34.0
29011,2008,34.0
29011,2009,37.0
29011,2010,36.4
29011,2011,20.4
29011,2012,26.3
29011,2013,31.0
29011,2014,35.8
29011,2015,38.8
29011,2016,40.0
29011,2017,48.2
29011,2018,37.0
29011,2019,39.2
29011,2020,40.3
29011,2021,41.5
29011,2022,20.6
29011,2023,45.6
29011,2024,31.9
29011,2025,40.3
29057,1951,18.5
29057,1952,11.7
29057,1953,5.7
29057,1954,3.6
29057,1955,6.6
29057,1956,5.3
29057,1957,16.2
29057,1958,15.0
29057,1959,17.7
29057,1960,16.4
29057,1961,20.1
29057,1962,19.0
29057,1963,20.4
29057,1964,20.2
29057,1965,23.5
29057,1966,25.5
29057,1967,21.5
29057,1968,27.0
29057,1969,25.0
29057,1970,18.0
29057,1971,22.0
29057,1972,26.0
29057,1973,21.0
29057,1974,21.5
29057,1975,25.9
29057,1976,17.6
29057,1977,21.0
29057,1978,25.6
29057,1979,25.0
29057,1980,7.9
29057,1981,20.3
29057,1982,29.1
29057,1983,16.8
29057,1984,9.6
29057,1985,25.8
29057,1986,22.5
29057,1987,27.3
29057,1988,28.7
29057,1989,29.8
29057,1990,24.9
29057,1991,15.9
29057,1992,28.6
29057,1993,27.2
29057,1994,33.7
29057,1995,15.0
29057,1996,25.7
29057,1997,29.4
29057,1998,24.4
29057,1999,27.3
29057,2000,16.4
29057,2001,32.0
29057,2002,25.7
29057,2003,29.1
29057,2004,35.9
29057,2005,29.3
29057,2006,19.0
29057,2007,32.0
29057,2008,37.0
29057,2009,41.0
29057,2010,34.5
29057,2011,16.2
29057,2012,27.4
29057,2013,31.6
29057,2014,29.0
29057,2015,35.6
29057,2016,36.6
29057,2017,44.0
29057,2018,39.7
29057,2019,45.1
29057,2020,37.9
29057,2021,35.5
29057,2022,25.2
29057,2023,37.4
29057,2024,28.8
29057,2025,32.2
29069,1951,20.2
29069,1952,21.1
29069,1953,12.9
29069,1954,13.9
29069,1955,20.9
29069,1956,17.7
29069,1957,27.8
29069,1958,32.6
29069,1959,21.2
29069,1960,20.4
29069,1961,18.0
29069,1962,25.7
29069,1963,21.9
29069,1964,21.1
29069,1965,20.3
29069,1966,25.2
29069,1967,22.5
29069,1968,23.5
29069,1969,23.0
29069,1970,23.0
29069,1971,22.0
29069,1972,22.0
29069,1973,27.0
29069,1974,18.1
29069,1975,26.4
29069,1976,17.2
29069,1977,26.9
29069,1978,25.8
29069,1979,24.9
29069,1980,13.5
29069,1981,24.3
29069,1982,25.9
29069,1983,14.9
29069,1984,29.2
29069,1985,33.8
29069,1986,23.8
29069,1987,21.6
29069,1988,27.2
29069,1989,23.8
29069,1990,25.6
29069,1991,26.3
29069,1992,31.7
29069,1993,31.8
29069,1994,30.9
29069,1995,26.1
29069,1996,29.7
29069,1997,30.3
29069,1998,19.8
29069,1999,16.3
29069,2000,20.3
29069,2001,25.0
29069,2002,31.7
29069,2003,36.2
29069,2004,36.6
29069,2005,27.6
29069,2006,35.0
29069,2007,27.0
29069,2008,40.0
29069,2009,42.5
29069,2010,32.1
29069,2011,36.1
29069,2012,32.8
29069,2013,38.6
29069,2014,44.4
29069,2015,42.8
29069,2016,41.0
29069,2017,51.3
29069,2018,40.8
29069,2019,46.3
29069,2020,44.7
29069,2021,50.9
29069,2022,46.5
29069,2023,46.0
29069,2024,51.0
29069,2025,44.9
29143,1951,19.4
29143,1952,17.8
29143,1953,16.2
29143,1954,12.7
29143,1955,20.9
29143,1956,22.8
29143,1957,22.6
29143,1958,26.4
29143,1959,24.2
29143,1960,22.4
29143,1961,25.5
29143,1962,25.7
29143,1963,23.9
29143,1964,22.1
